Resim,Ürün Adı,Adet,Birim,Miktar,Ürün Kodu,Son Fiyat,Eski Fiyat,Açıklama,Kategori,Kaynak,Tarih,Adet,Birim,Miktar,Saklama Koşulları,İçindekiler,Besin Değerleri,Alerjen Uyarısı,Kullanım Önerisi
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/e6oHnfxd91_500x500.png,Patates Kg,,,,20000794,"₺9,90",-,"A101 Kapıda’da Patates Kg, besleyici ve doyurucu özelliği sebebiyle mutfaklarda temel gıda olarak yer alır. Birçok formda kullanıma uygun olan patates sebzesi kendine has lezzeti sebebiyle hem çocuklar hem yetişkinler tarafından beğeniyle tüketilir.
Genel Özellikler
Kök Sebze: Toprak altında yetişen ve patlıcangiller familyasından olan gıda maddesi
Su Oranı: %70 ila %80 oranında sudan oluşan yapısı sayesinde tokluk hissi etkisi 
Besin Değerleri: Yüksek oranda kalori, karbonhidrat, protein, şeker ve lif içeren besleyici besin profili
Uyarılar
Nişasta, şeker, potasyum fosfor, kalsiyum, çinko ve demir içerir.
Saklama Koşulları
Oda sıcaklığında serin ve kuru ortamda muhafaza edilmelidir.
Kullanım Tavsiyesi 
Haşlanarak, kızartılarak ve fırınlanarak tüketime hazır hale getirilir. Haşlanmış patatesi yeşil sebze ve çeşitli baharatlarla harmanlayarak salata da yapabilirsiniz.
Gramaj stoktaki ürüne göre değişebilecek olup, teslim edilen ürün gramajına göre tahsilat yapılmaktadır.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Meyve Sebze,https://www.a101.com.tr/kapida/meyve-sebze/patates-kg_p-20000794,14/10/2024 11:27,,,,"Oda sıcaklığında serin ve kuru ortamda muhafaza edilmelidir.
Kullanım Tavsiyesi 
Haşlanarak, kızartılarak ve fırınlanarak tüketime hazır hale getirilir. Haşlanmış patatesi yeşil sebze ve çeşitli baharatlarla harmanlayarak salata da yapabilirsiniz.
Gramaj stoktaki ürüne göre değişebilecek olup, teslim edilen ürün gramajına göre tahsilat yapılmaktadır.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",,"Yüksek oranda kalori, karbonhidrat, protein, şeker ve lif içeren besleyici besin profili
Uyarılar
Nişasta, şeker, potasyum fosfor, kalsiyum, çinko ve demir içerir.",,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/x-vb-ATL7m_500x500.png,Soğan Kg,,,,20000796,"₺12,50",-,"A101 Kapıda’da sunulan Soğan Kg, çok yönlü kullanımı nedeniyle mutfaklarda temel gıda olarak yer alır. Sıklıkla yemekleri lezzetlendirmek için kullanılan kuru soğandan turşu, meze, salata ve dolma gibi birçok yemek çeşidi yapılabilir. 
Genel Özellikler
Kış Sebzesi: Kışın yetişen ve yazın hasat edilen gıda maddesi
Besin Profili: Besin değerleri ve antioksidanlar bakımından zengin besleyici içerik
Uyarılar
Kükürt, iyot, potasyum, fosfor, kalsiyum, folat, magnezyum ve demir içerir.
Saklama Koşulları
Oda sıcaklığında serin ve kuru ortamda muhafaza edilmelidir.
Kullanım Tavsiyesi 
Kabuğu soyulduktan sonra tüketime hazırdır. Çiğ olarak veya kavrularak tüketilebilir. Toz şeker ile pişirilerek karamelize edilebilir. 
Gramaj stoktaki ürüne göre değişebilecek olup, teslim edilen ürün gramajına göre tahsilat yapılmaktadır.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Meyve Sebze,https://www.a101.com.tr/kapida/meyve-sebze/sogan-kg_p-20000796,14/10/2024 11:27,,,,"Oda sıcaklığında serin ve kuru ortamda muhafaza edilmelidir.
Kullanım Tavsiyesi 
Kabuğu soyulduktan sonra tüketime hazırdır. Çiğ olarak veya kavrularak tüketilebilir. Toz şeker ile pişirilerek karamelize edilebilir. 
Gramaj stoktaki ürüne göre değişebilecek olup, teslim edilen ürün gramajına göre tahsilat yapılmaktadır.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/aucWrFYW7r_500x500.png,Salatalık Kg,,,,20000764,"₺39,75",-,"A101 Kapıda’da sunulan salatalık, serinletici ve ferahlatıcı yaz sebzelerinden biridir. Hem lezzetli hem de besleyici olan sebze, salataların yanı sıra farklı yemeklerde de tercih edilir. 
Genel Özellikler
Düşük Kalori: Salatalığın verdiği hafif ve serin hissiyat
Sulu ve Lezzetli: Besleyici ve sulu sebze
Tüketim Şekli: Her öğün tüketime uygun
Uyarılar
Su içeriği yüksektir ve çekirdeklerinde cucurbitin bulunur.
Saklama Koşulları
Kuru bir şekilde buzdolabında muhafaza edilebilir. Kağıt havluya sarılarak saklandığında tazeliğini daha uzun süre korumak mümkün olabilir.
Kullanım Tavsiyesi
Çeşitli salatalarda kullanılmakla birlikte sandviçleri lezzetlendirmek için tercih edilebilir. Suyu sıkılarak sıvı olarak tüketimi mümkündür. Dilimlenmiş salatalıklar, çeşitli soslarla birlikte servis edilebilir veya doğrudan tuz veya baharatlarla tatlandırılarak tüketilebilir.


Gramaj stoktaki ürüne göre değişebilecek olup, teslim edilen ürün gramajına göre tahsilat yapılmaktadır.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Meyve Sebze,https://www.a101.com.tr/kapida/meyve-sebze/salatalik-kg_p-20000764,14/10/2024 11:27,,,,"Kuru bir şekilde buzdolabında muhafaza edilebilir. Kağıt havluya sarılarak saklandığında tazeliğini daha uzun süre korumak mümkün olabilir.
Kullanım Tavsiyesi
Çeşitli salatalarda kullanılmakla birlikte sandviçleri lezzetlendirmek için tercih edilebilir. Suyu sıkılarak sıvı olarak tüketimi mümkündür. Dilimlenmiş salatalıklar, çeşitli soslarla birlikte servis edilebilir veya doğrudan tuz veya baharatlarla tatlandırılarak tüketilebilir.


Gramaj stoktaki ürüne göre değişebilecek olup, teslim edilen ürün gramajına göre tahsilat yapılmaktadır.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/09SSD-GcCM_500x500.png,Mantar Paket 300 G,,G,300,20001051,"₺41,75",-,"A101 Kapıda’da sunulan Mantar Paket 300 Gr, farklı şekillerde tüketilebilir.
Genel Özellikler
Ambalajlı Tasarım: Mantarı koruyan sert plastik ve streç ambalaj
Taze Yapı: Mantarın taze ve pişirilmeye uygun yapısı
Uyarılar
Eser miktarda potasyum ve kalsiyum içerir.
Saklama Koşulları
Buzdolabında +4 ile +8 derecede kuru bir şekilde saklamanız önerilir. 
Kullanım Tavsiyesi
Mantar, soyularak temizlenir ve yıkanır. Parçalanan mantarlar pratik bir şekilde pişirilir. Sote, fırın veya ızgaralarda tercih edilir. Aynı zamanda çorba ve soslara eklenebilir.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Meyve Sebze,https://www.a101.com.tr/kapida/meyve-sebze/mantar-paket-300-g_p-20001051,14/10/2024 11:27,,G,300,"Buzdolabında +4 ile +8 derecede kuru bir şekilde saklamanız önerilir. 
Kullanım Tavsiyesi
Mantar, soyularak temizlenir ve yıkanır. Parçalanan mantarlar pratik bir şekilde pişirilir. Sote, fırın veya ızgaralarda tercih edilir. Aynı zamanda çorba ve soslara eklenebilir.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/SyG1QypBac_500x500.png,Kokteyl Domates Paket 500 G,,G,500,20001097,"₺36,90",-,"A101 Kapıda’da sunulan Kokteyl Domates Paket 500 Gr, salatalarda veya yemeklerde tercih edilir. Domatesin lezzetli hali olan kokteyl boy, damak zevklerine hitap eder. 
Genel Özellikler
Pratik Ambalaj: Kolay bir şekilde açılabilen ambalaj.
Kokteyl Yapı: Domateslerin küçük ve lezzetli hali.
Tatlı Sebzeler: Yumuşak ve sulu kokteyl domatesler. 
İçindekiler
Kokteyl domates. 
Uyarılar
Sıcak ve nemli alanlarda daha hızlı bozulabilir. Hassas bünyelerde alerjik etkisi olabilir.
Saklama Koşulları
Domatesler, pişirilerek veya çiğ olarak muhafaza edilir. Çiğ halde +4 santigrat derecede buzdolabı koşullarında saklamanız gerekir. Pişmiş halde ise konserve tekniği halinde saklayabilirsiniz. 
Kullanım Tavsiyesi
Domates, çiğ olarak salatalarda kullanılabilir. Pişmiş halde sos, yemek ve çeşitli garnitürlerde tercih edilir.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Meyve Sebze,https://www.a101.com.tr/kapida/meyve-sebze/kokteyl-domates-paket-500-g_p-20001097,14/10/2024 11:28,,G,500,"Domatesler, pişirilerek veya çiğ olarak muhafaza edilir. Çiğ halde +4 santigrat derecede buzdolabı koşullarında saklamanız gerekir. Pişmiş halde ise konserve tekniği halinde saklayabilirsiniz. 
Kullanım Tavsiyesi
Domates, çiğ olarak salatalarda kullanılabilir. Pişmiş halde sos, yemek ve çeşitli garnitürlerde tercih edilir.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.","Kokteyl domates. 
Uyarılar
Sıcak ve nemli alanlarda daha hızlı bozulabilir. Hassas bünyelerde alerjik etkisi olabilir.",,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/OQfBdzmGbD_500x500.png,Çengelköy Salatalık Paket 500 G,,G,500,20001129,"₺27,90",-,"A101 Kapıda’da sunulan Çengelköy Salatalık Paket 500 Gr, sulu lezzeti ile damakta hoş bir tat bırakır.
Genel Özellikler
Yaz Sebzesi: Toprakta yetişen ve yaz sebzesi olarak bilinen gıda maddesi 
Tat Profili: Sulu ve kendine has kokusu olan sebze
İçerik: Yüksek su oranı
Uyarılar
Eser miktarda sodyum, mineral ve protein içerir.
Saklama Koşulları
Uzun süre taze kalmasına için buzdolabının sebze rafında muhafaza etmeniz önerilir. Paketli olarak da saklanabilir.
Kullanım Tavsiyesi
Çiğ olarak tüketilebilir. Salata tarifleri ve detoks içeceklerinde kullanabilirsiniz. 





Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Meyve Sebze,https://www.a101.com.tr/kapida/meyve-sebze/cengelkoy-salatalik-paket-500-g_p-20001129,14/10/2024 11:28,,G,500,"Uzun süre taze kalmasına için buzdolabının sebze rafında muhafaza etmeniz önerilir. Paketli olarak da saklanabilir.
Kullanım Tavsiyesi
Çiğ olarak tüketilebilir. Salata tarifleri ve detoks içeceklerinde kullanabilirsiniz. 





Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/KnYP0ACo88_500x500.png,Kırmızı Biber Paket 300 G,,G,300,20000026,"₺31,90",-,"A101 Kapıda’da sunulan Kırmızı Biber Paket 300 Gr, yemeklerde tatlandırıcı ve hoş bir renklendirici olarak tercih edilir. Farklı şekillerde tüketilmeye uygundur.
Genel Özellikler
Düşük Kalorili: Hafif ve düşük kalorili lezzet
Tariflere Uygun: Közlenerek tüketime veya yemeklerde kullanıma uygun
Aromatik Tat: Kendine has aroma
Uyarılar
Kapsaisin bileşeni içerir.
Saklama Koşulları
Ağzı kapalı ve hafifi hava geçirgen özelliğe sahip olan bir kap içerisinde muhafaza edilebilir. Buzdolabında saklanarak tüketim ömrü uzatılabilir. 
Kullanım Tavsiyesi
Çeşitli yemeklerde ve tariflerde kullanılabilir. Salatalar, çorbalar, çeşitli yemekler, sandviçler ve hamur işlerinde tercih edilebilir. Közlenerek, kızartılarak veya fırınlanarak da tüketilebilir.
 
Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Meyve Sebze,https://www.a101.com.tr/kapida/meyve-sebze/kirmizi-biber-paket-300-g_p-20000026,14/10/2024 11:28,,G,300,"Ağzı kapalı ve hafifi hava geçirgen özelliğe sahip olan bir kap içerisinde muhafaza edilebilir. Buzdolabında saklanarak tüketim ömrü uzatılabilir. 
Kullanım Tavsiyesi
Çeşitli yemeklerde ve tariflerde kullanılabilir. Salatalar, çorbalar, çeşitli yemekler, sandviçler ve hamur işlerinde tercih edilebilir. Közlenerek, kızartılarak veya fırınlanarak da tüketilebilir.
 
Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/nrjXGWrsOq_500x500.png,Patlıcan Kg,,,,20000772,"₺29,90",-,"A101 Kapıda’da sunulan patlıcan, yemeklerde ana malzeme olarak kullanılan sebzeler arasında yer alır. Lezzeti ile herkesin damak zevkine hitap eder.
Genel Özellikler
Düşük Kalori: Düşük kalori içeriğiyle diyet menülerine uygun
Çok Amaçlı Kullanım: Birbirinden farklı tarif oluşturabilme imkanı
Tüketim Şekli: Farklı pişirme yöntemleri ile tüketime uygunluk
Uyarılar
Alkaloidler ve salisilatlar içerir.
Saklama Koşulları
Serin, nemsiz ve kuru ortamlarda saklanabildiğinden buzdolabının sebzelik kısmında saklanması uygundur. Dilimlenip poşetlenerek derin dondurucuda muhafaza edilebilir.
Kullanım Tavsiyesi
Sulu yemek, çorba, kızartma gibi birçok alternatif üretebilmenin yanı sıra közleyerek meze yapımı içinde tercih edebilirsiniz. Aynı zamanda dilimlenerek güneşte kurutulduktan sonra kış mevsiminde tüketilebilecek hale getirilebilir.
Gramaj stoktaki ürüne göre değişebilecek olup, teslim edilen ürün gramajına göre tahsilat yapılmaktadır.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Meyve Sebze,https://www.a101.com.tr/kapida/meyve-sebze/patlican-kg_p-20000772,14/10/2024 11:28,,,,"Serin, nemsiz ve kuru ortamlarda saklanabildiğinden buzdolabının sebzelik kısmında saklanması uygundur. Dilimlenip poşetlenerek derin dondurucuda muhafaza edilebilir.
Kullanım Tavsiyesi
Sulu yemek, çorba, kızartma gibi birçok alternatif üretebilmenin yanı sıra közleyerek meze yapımı içinde tercih edebilirsiniz. Aynı zamanda dilimlenerek güneşte kurutulduktan sonra kış mevsiminde tüketilebilecek hale getirilebilir.
Gramaj stoktaki ürüne göre değişebilecek olup, teslim edilen ürün gramajına göre tahsilat yapılmaktadır.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/cSoHkScTbm_500x500.png,Çarliston Biber Kg,,,,20000768,"₺59,90",-,"A101 Kapıda’da sunulan çarliston biber kalın ve etli bir yapıya sahiptir. Her mevsim tüketilebilir ve lezzetiyle sofralarda yerini alır.
Genel Özellikler
Tüketim Şekli: Çiğ ya da farklı tekniklerle pişirilerek tüketim
Lezzetli Aroma: Garnitür, salata için hoş bir aroma
Kullanım Alanı: Farklı tariflerde kullanıma uygunluk
Uyarılar
Eser miktarda sodyum içerir.
Saklama Koşulları
Serin, nemsiz ve kuru ortamlarda saklanabildiğinden buzdolabının sebzelik kısmında saklanması uygundur. Dondurucuda muhafaza etmek için közlenerek ya da doğranarak poşetlenebilir. 
Kullanım Tavsiyesi
Çiğ olarak tüketilebilmesinin yanında yemeklerde, salatalarda sebze olarak kullanabilirsiniz. Kahvaltılarda bütün olarak kızartabilir veya dilimleyerek menemen malzemesi haline getirebilirsiniz. Kış aylarında tüketebilmek için turşu olarak da saklayabilirsiniz.
Gramaj stoktaki ürüne göre değişebilecek olup, teslim edilen ürün gramajına göre tahsilat yapılmaktadır.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Meyve Sebze,https://www.a101.com.tr/kapida/meyve-sebze/carliston-biber-kg_p-20000768,14/10/2024 11:28,,,,"Serin, nemsiz ve kuru ortamlarda saklanabildiğinden buzdolabının sebzelik kısmında saklanması uygundur. Dondurucuda muhafaza etmek için közlenerek ya da doğranarak poşetlenebilir. 
Kullanım Tavsiyesi
Çiğ olarak tüketilebilmesinin yanında yemeklerde, salatalarda sebze olarak kullanabilirsiniz. Kahvaltılarda bütün olarak kızartabilir veya dilimleyerek menemen malzemesi haline getirebilirsiniz. Kış aylarında tüketebilmek için turşu olarak da saklayabilirsiniz.
Gramaj stoktaki ürüne göre değişebilecek olup, teslim edilen ürün gramajına göre tahsilat yapılmaktadır.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/Np6g774JS8_500x500.png,Kabak Kg,,,,20000773,"₺46,90",-,"A101 Kapıda’da sunulan kabak, hafif tatlı ve sulu bir yapıya sahiptir. Besin değerleri açısından zengin olmasının yanı sıra düşük kalorisi ile sık tercih edilen bir sebzedir.
Genel Özellikler
Çeşitli Kullanım: Birbirinden farklı tarifler oluşturabilme imkanı
Yaz Sebzesi: Yaz aylarında toprağın üzerinde yetişebilen sebze çeşidi
Tüketim Şekli: Tek başına ya da yoğurt ile servise uygunluk
Uyarılar
Eser miktarda demir içerir.
Saklama Koşulları
Serin, nemsiz ve kuru ortamlarda saklanabildiğinden buzdolabının sebzelik kısmında muhafaza edilmesi uygundur.
Kullanım Tavsiyesi
Mücver, çorba, kızartma gibi birçok alternatif üretebilirsiniz. Düşük kalorisi ile diyet listelerinde sıklıkla tercih edebilirsiniz. Aynı zamanda böreklerde iç malzeme olarak tercih edilebilir.
Gramaj stoktaki ürüne göre değişebilecek olup, teslim edilen ürün gramajına göre tahsilat yapılmaktadır.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Meyve Sebze,https://www.a101.com.tr/kapida/meyve-sebze/kabak-kg_p-20000773,14/10/2024 11:28,,,,"Serin, nemsiz ve kuru ortamlarda saklanabildiğinden buzdolabının sebzelik kısmında muhafaza edilmesi uygundur.
Kullanım Tavsiyesi
Mücver, çorba, kızartma gibi birçok alternatif üretebilirsiniz. Düşük kalorisi ile diyet listelerinde sıklıkla tercih edebilirsiniz. Aynı zamanda böreklerde iç malzeme olarak tercih edilebilir.
Gramaj stoktaki ürüne göre değişebilecek olup, teslim edilen ürün gramajına göre tahsilat yapılmaktadır.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/Qshmd5I0MQ_500x500.png,Salkım Domates Kg,,,,20000762,"₺59,50",-,"A101 Kapıda’da sunulan salkım domates, lezzetli bir sebze olarak sofralarda yer alır. Her yaş grubu tarafından sevilerek tüketilebilir.
Genel Özellikler
Kullanım Alanı: Her türlü yemeğe eşlik edebilen lezzet
Hoş Kokulu: Kendine has iştah açıcı koku
Aromatik Lezzet: Herkesin damak zevkine hitap eden aroma
Uyarılar
Potasyum, folat, histamin ve sodyum içerir.
Saklama Koşulları
Buzdolabının sebzeler için ayrılmış bölmelerinde muhafaza edilebilir.
Kullanım Tavsiyesi
Salatalar, sandviçler, pizzalar, makarnalar ve diğer yemekler için kullanılabilir. Taze olarak doğranarak veya bütün olarak servis edilebilir. Soslar, çorbalar, reçeller ve turşular için de kullanılabilir. Diğer domates türlerine göre daha küçük yapılı olması sayesinde kahvaltılarda tercih edilebilir.


Gramaj stoktaki ürüne göre değişebilecek olup, teslim edilen ürün gramajına göre tahsilat yapılmaktadır.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Meyve Sebze,https://www.a101.com.tr/kapida/meyve-sebze/salkim-domates-kg_p-20000762,14/10/2024 11:29,,,,"Buzdolabının sebzeler için ayrılmış bölmelerinde muhafaza edilebilir.
Kullanım Tavsiyesi
Salatalar, sandviçler, pizzalar, makarnalar ve diğer yemekler için kullanılabilir. Taze olarak doğranarak veya bütün olarak servis edilebilir. Soslar, çorbalar, reçeller ve turşular için de kullanılabilir. Diğer domates türlerine göre daha küçük yapılı olması sayesinde kahvaltılarda tercih edilebilir.


Gramaj stoktaki ürüne göre değişebilecek olup, teslim edilen ürün gramajına göre tahsilat yapılmaktadır.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/7oG20tipq6_500x500.png,Dolmalık Biber Kg,,,,20000769,"₺59,90",-,"A101 Kapıda’da sunulan dolmalık biber, her mevsim rahatça tüketilebilmesinin yanında kendine has lezzetiyle sofralarda yer alır.
Genel Özellikler
Tat Profili: Damakta hoş bir lezzet bırakan sebze
Çok Yönlü Kullanım. Çeşitli alternatif tarifler üretme imkanı
Lif İçeriği: Lifli içeriğiyle öne çıkan sebze türü
Uyarılar
Eser miktarda lif ve potasyum içerir. 
Saklama Koşulları
Serin ve kuru ortamlarda saklanan ürün buzdolabının sebzelik kısmında muhafaza edilebilir. İç kısmı çıkarılıp poşetlendikten sonra derin dondurucuda saklanabilir.
Kullanım Tavsiyesi
İç kısmının çekirdek ve liflerden arındırılarak pirinç kıyma, soğan gibi çeşitli malzemelerle doldurulmasıyla pişirebilir veya fırınlayabilirsiniz. Soteleme, kızartma, turşu gibi pek çok alternatif tüketim yöntemini deneyebilirsiniz.
  Gramaj stoktaki ürüne göre değişebilecek olup, teslim edilen ürün gramajına göre tahsilat yapılmaktadır.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Meyve Sebze,https://www.a101.com.tr/kapida/meyve-sebze/dolmalik-biber-kg_p-20000769,14/10/2024 11:29,,,,"Serin ve kuru ortamlarda saklanan ürün buzdolabının sebzelik kısmında muhafaza edilebilir. İç kısmı çıkarılıp poşetlendikten sonra derin dondurucuda saklanabilir.
Kullanım Tavsiyesi
İç kısmının çekirdek ve liflerden arındırılarak pirinç kıyma, soğan gibi çeşitli malzemelerle doldurulmasıyla pişirebilir veya fırınlayabilirsiniz. Soteleme, kızartma, turşu gibi pek çok alternatif tüketim yöntemini deneyebilirsiniz.
  Gramaj stoktaki ürüne göre değişebilecek olup, teslim edilen ürün gramajına göre tahsilat yapılmaktadır.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/SJvbsWfiJM_500x500.png,Arpacık Soğan File,,,,20000962,"₺45,00",-,"A101 Kapıda’da sunulan Arpacık Soğan File 500 gr, küçük boyutu ile tercih edilir. Tohum ekiminden 5-6 ay sonra hasat edilen arpacık soğan tatlı aroması ile yemekleri lezzetlendirir. 
Genel Özellikler
Paket Şekli: Hava almayı sağlayan file ambalaj
Tat Profili: Büyük soğanlara göre daha hafif tat
Tüketim Şekli: Çiğ ya da pişmiş
  Uyarılar
Karbonhidrat, şeker, ve sodyum, potasyum, protein, diyet lifi, A, C ve B6 vitamini, kalsiyum, demir, magnezyum, vitamini içerir.
Saklama Koşulları
Serin ve kuru ortamda muhafaza edilmelidir.
  Gramaj stoktaki ürüne göre değişebilecek olup, teslim edilen ürün gramajına göre tahsilat yapılmaktadır.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Meyve Sebze,https://www.a101.com.tr/kapida/meyve-sebze/arpacik-sogan-file-_p-20000962,14/10/2024 11:29,,,,"Serin ve kuru ortamda muhafaza edilmelidir.
  Gramaj stoktaki ürüne göre değişebilecek olup, teslim edilen ürün gramajına göre tahsilat yapılmaktadır.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/xMcFBGu7sP_500x500.png,İstiridye Mantarı Paket 200 G,,G,200,20000951,"₺49,00",-,"A101 Kapıda’da sunulan istiridye mantarı hem görüntüsü hem de tadı ile yemeklerde sıklıkla tercih edilir. 
Genel Özellikler
Yüksek Lezzet: Geniş yaprakları ve sulu yapısı ile kendine has tat
Düşük Kalorili: Düşük yağ oranına bağlı olarak düşük kalori
Tür: Hassas doku ve hafif tada sahip olan mantar çeşidi
Uyarılar
Hassas bünyelerde alerjik etkisi olabilir.
Saklama Koşulları
Yıkamadan buzdolabında saklanması tavsiye edilir.
Kullanım Önerileri
Hem kahvaltı hem de diğer öğünlerde rahatlıkla tüketilebilir. Yemek ve salatalara eklenebilir. Yemeklerin yanında farklı pişirme yöntemleriyle hazırlanıp garnitür olarak servis edilebilir. Yıkama sonrası kararmaması için limonlu ve tuzlu suda bekletmek gerekir.




Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Meyve Sebze,https://www.a101.com.tr/kapida/meyve-sebze/istiridye-mantari-paket-200-g_p-20000951,14/10/2024 11:29,,G,200,"Yıkamadan buzdolabında saklanması tavsiye edilir.
Kullanım Önerileri
Hem kahvaltı hem de diğer öğünlerde rahatlıkla tüketilebilir. Yemek ve salatalara eklenebilir. Yemeklerin yanında farklı pişirme yöntemleriyle hazırlanıp garnitür olarak servis edilebilir. Yıkama sonrası kararmaması için limonlu ve tuzlu suda bekletmek gerekir.




Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",,,,
